gvkey,datadate,IBES_covered
011910,2004-10-31,TRUE
011910,2005-10-31,TRUE
011910,2006-10-31,TRUE
011910,2007-10-31,TRUE
011910,2008-10-31,TRUE
011910,2009-10-31,TRUE
011914,1989-05-31,TRUE
011914,1990-05-31,TRUE
011914,1991-05-31,TRUE
011914,1992-05-31,TRUE
011914,1993-05-31,TRUE
011914,1994-05-31,TRUE
011914,1995-05-31,TRUE
011914,1996-05-31,TRUE
011914,1997-05-31,TRUE
011914,2000-05-31,TRUE
011914,2002-05-31,TRUE
011914,2003-05-31,TRUE
011914,2004-05-31,TRUE
011914,2005-05-31,TRUE
011914,2006-05-31,TRUE
011914,2007-05-31,TRUE
011914,2008-05-31,TRUE
011914,2009-05-31,TRUE
011914,2010-05-31,TRUE
011915,1993-06-30,TRUE
011915,1994-06-30,TRUE
011915,1995-06-30,TRUE
011915,1997-06-30,TRUE
011922,2013-09-30,TRUE
011922,2014-09-30,TRUE
011922,2015-09-30,TRUE
011922,2018-09-30,TRUE
011922,2019-09-30,TRUE
011922,2020-09-30,TRUE
011923,1987-12-31,TRUE
011923,1988-12-31,TRUE
011923,1989-12-31,TRUE
011923,1990-12-31,TRUE
011923,1991-12-31,TRUE
011923,1992-12-31,TRUE
011923,1993-12-31,TRUE
011923,1994-12-31,TRUE
011923,1995-12-31,TRUE
011923,1996-12-31,TRUE
011923,1997-12-31,TRUE
011923,1998-12-31,TRUE
011923,1999-12-31,TRUE
011923,2000-12-31,TRUE
011923,2001-12-31,TRUE
011923,2002-12-31,TRUE
011923,2003-12-31,TRUE
011923,2004-12-31,TRUE
011923,2005-12-31,TRUE
011923,2006-12-31,TRUE
011923,2007-12-31,TRUE
011923,2008-12-31,TRUE
011923,2009-12-31,TRUE
011923,2010-12-31,TRUE
011923,2011-12-31,TRUE
011923,2012-12-31,TRUE
011923,2013-12-31,TRUE
011923,2014-12-31,TRUE
011923,2015-12-31,TRUE
011923,2016-12-31,TRUE
011923,2017-12-31,TRUE
011928,1988-12-31,TRUE
011928,1989-12-31,TRUE
011928,1990-12-31,TRUE
011930,1994-11-30,TRUE
011930,2004-11-30,TRUE
011935,1998-11-30,TRUE
011935,2000-11-30,TRUE
011935,2001-11-30,TRUE
011935,2002-11-30,TRUE
011935,2003-11-30,TRUE
011935,2004-11-30,TRUE
011935,2005-11-30,TRUE
011935,2006-11-30,TRUE
011937,1990-11-30,TRUE
011940,1988-12-31,TRUE
011941,1988-12-31,TRUE
011941,1989-12-31,TRUE
011941,1990-12-31,TRUE
011941,1991-12-31,TRUE
011941,1992-12-31,TRUE
011941,1993-12-31,TRUE
011941,1995-12-31,TRUE
011941,1996-12-31,TRUE
011942,1987-12-31,TRUE
011944,1992-12-31,TRUE
011944,1993-12-31,TRUE
011944,1994-12-31,TRUE
011944,1995-12-31,TRUE
011946,1988-05-31,TRUE
011946,1989-05-31,TRUE
011946,1991-05-31,TRUE
011946,1992-05-31,TRUE
011946,1993-05-31,TRUE
011949,1987-12-31,TRUE
011949,1989-12-31,TRUE
011949,1990-12-31,TRUE
011949,1991-12-31,TRUE
011949,1992-12-31,TRUE
011953,1990-12-31,TRUE
011953,1991-12-31,TRUE
011969,1989-12-31,TRUE
011969,1990-12-31,TRUE
011971,1987-12-31,TRUE
011971,1988-12-31,TRUE
011971,1989-12-31,TRUE
011971,1990-12-31,TRUE
011971,1991-12-31,TRUE
011971,1992-12-31,TRUE
011971,1993-12-31,TRUE
011971,1994-12-31,TRUE
011971,1995-12-31,TRUE
011974,1987-09-30,TRUE
011974,1988-09-30,TRUE
011974,1989-09-30,TRUE
011974,1990-09-30,TRUE
011974,1991-09-30,TRUE
011974,1992-09-30,TRUE
011974,1993-09-30,TRUE
011974,1994-09-30,TRUE
011974,1995-09-30,TRUE
011974,1996-09-30,TRUE
011974,1997-09-30,TRUE
011974,1998-09-30,TRUE
011974,1999-09-30,TRUE
011974,2002-02-28,TRUE
011984,1991-12-31,TRUE
011985,1988-12-31,TRUE
011985,1989-12-31,TRUE
011985,1990-12-31,TRUE
011985,1991-12-31,TRUE
011985,1992-12-31,TRUE
011985,1993-12-31,TRUE
011985,1994-12-31,TRUE
011985,1995-12-31,TRUE
011985,1996-12-31,TRUE
011985,1997-12-31,TRUE
011985,1998-12-31,TRUE
011987,1992-12-31,TRUE
011987,1993-12-31,TRUE
011987,1994-12-31,TRUE
011987,1995-12-31,TRUE
011987,1996-12-31,TRUE
011988,1987-12-31,TRUE
011993,1994-12-31,TRUE
011993,1995-12-31,TRUE
011993,1996-12-31,TRUE
011993,1997-12-31,TRUE
012035,2018-12-31,TRUE
012035,2019-12-31,TRUE
012039,1992-12-31,TRUE
012039,1993-12-31,TRUE
012039,1994-12-31,TRUE
012039,1995-12-31,TRUE
012044,1992-12-31,TRUE
012044,1993-12-31,TRUE
012045,1988-12-31,TRUE
012045,1989-12-31,TRUE
012045,1990-12-31,TRUE
012045,1991-12-31,TRUE
012045,1992-12-31,TRUE
012045,1993-12-31,TRUE
012045,1994-12-31,TRUE
012045,1995-12-31,TRUE
012045,1996-12-31,TRUE
012046,1998-12-31,TRUE
012046,1999-12-31,TRUE
012046,2000-12-31,TRUE
012046,2001-12-31,TRUE
012046,2002-12-31,TRUE
012046,2003-12-31,TRUE
012046,2004-12-31,TRUE
012046,2005-12-31,TRUE
012046,2006-12-31,TRUE
012046,2007-12-31,TRUE
012047,1993-12-31,TRUE
012047,1994-12-31,TRUE
012047,1995-12-31,TRUE
012047,1996-12-31,TRUE
012047,1997-12-31,TRUE
012047,1998-12-31,TRUE
012047,1999-12-31,TRUE
012047,2001-12-31,TRUE
012047,2002-12-31,TRUE
012047,2003-12-31,TRUE
012047,2004-12-31,TRUE
012047,2005-12-31,TRUE
012047,2006-12-31,TRUE
012047,2007-12-31,TRUE
012048,1989-12-31,TRUE
012048,1990-12-31,TRUE
012048,1991-12-31,TRUE
012048,1992-12-31,TRUE
012048,1993-12-31,TRUE
012051,1996-12-31,TRUE
012051,1997-12-31,TRUE
012051,1998-12-31,TRUE
012051,1999-12-31,TRUE
012051,2000-12-31,TRUE
012051,2001-12-31,TRUE
012053,1988-12-31,TRUE
012053,1989-12-31,TRUE
012053,1990-12-31,TRUE
012053,1991-12-31,TRUE
012053,1992-12-31,TRUE
012053,1993-12-31,TRUE
012053,1994-12-31,TRUE
012053,1995-12-31,TRUE
012053,1996-12-31,TRUE
012053,1997-12-31,TRUE
012053,1998-12-31,TRUE
012053,1999-12-31,TRUE
012053,2000-12-31,TRUE
012053,2001-12-31,TRUE
012053,2002-12-31,TRUE
012053,2003-12-31,TRUE
012053,2004-12-31,TRUE
012053,2005-12-31,TRUE
012053,2006-12-31,TRUE
012053,2007-12-31,TRUE
012053,2008-12-31,TRUE
012053,2009-12-31,TRUE
012053,2010-12-31,TRUE
012053,2011-12-31,TRUE
012053,2012-12-31,TRUE
012053,2013-12-31,TRUE
012053,2014-12-31,TRUE
012059,1990-01-31,TRUE
012075,2007-06-30,TRUE
012075,2008-06-30,TRUE
012075,2009-06-30,TRUE
012075,2010-06-30,TRUE
012075,2011-06-30,TRUE
012075,2012-06-30,TRUE
012075,2013-06-30,TRUE
012078,1992-12-31,TRUE
012078,1993-12-31,TRUE
012078,1994-12-31,TRUE
012078,1995-12-31,TRUE
012078,1996-12-31,TRUE
012081,2014-12-31,TRUE
012081,2015-12-31,TRUE
012081,2016-12-31,TRUE
012081,2017-12-31,TRUE
012081,2018-12-31,TRUE
012081,2019-12-31,TRUE
012090,2003-12-31,TRUE
012090,2004-12-31,TRUE
012091,2001-12-31,TRUE
012091,2004-12-31,TRUE
012091,2005-12-31,TRUE
012091,2006-12-31,TRUE
012091,2007-12-31,TRUE
012091,2008-12-31,TRUE
012091,2009-12-31,TRUE
012091,2010-12-31,TRUE
012102,1988-05-31,TRUE
012102,1992-05-31,TRUE
012102,1993-05-31,TRUE
012102,1994-05-31,TRUE
012102,1995-05-31,TRUE
012102,1996-05-31,TRUE
012102,1998-05-31,TRUE
012104,1995-12-31,TRUE
012108,1989-12-31,TRUE
012108,1990-12-31,TRUE
012108,1991-12-31,TRUE
012108,1992-12-31,TRUE
012108,1993-12-31,TRUE
012108,1994-12-31,TRUE
012108,1995-12-31,TRUE
012108,1996-12-31,TRUE
012108,1997-12-31,TRUE
012108,1998-12-31,TRUE
012108,1999-12-31,TRUE
012108,2000-12-31,TRUE
012108,2001-12-31,TRUE
012108,2002-12-31,TRUE
012108,2003-12-31,TRUE
012108,2004-12-31,TRUE
012108,2005-12-31,TRUE
012108,2006-12-31,TRUE
012108,2007-12-31,TRUE
012111,1998-12-31,TRUE
012120,1987-09-30,TRUE
012120,1988-09-30,TRUE
012120,1989-09-30,TRUE
012120,1990-09-30,TRUE
012120,1991-09-30,TRUE
012120,1992-09-30,TRUE
012120,1993-09-30,TRUE
012122,1988-01-31,TRUE
012122,1990-01-31,TRUE
012122,1991-01-31,TRUE
012122,1992-01-31,TRUE
012122,1993-01-31,TRUE
012122,1994-01-31,TRUE
012122,1995-01-31,TRUE
012122,1996-01-31,TRUE
012122,1997-01-31,TRUE
012122,1998-01-31,TRUE
012122,1999-01-31,TRUE
012122,2000-01-31,TRUE
012122,2001-01-31,TRUE
012122,2005-01-31,TRUE
012122,2006-01-31,TRUE
012122,2007-01-31,TRUE
012123,2003-01-31,TRUE
012123,2004-01-31,TRUE
012123,2005-01-31,TRUE
012123,2006-01-31,TRUE
012123,2007-01-31,TRUE
012123,2008-01-31,TRUE
012123,2009-01-31,TRUE
012123,2010-01-31,TRUE
012123,2011-01-31,TRUE
012123,2012-01-31,TRUE
012123,2013-01-31,TRUE
012123,2014-01-31,TRUE
012123,2015-01-31,TRUE
012123,2016-01-31,TRUE
012123,2017-01-31,TRUE
012123,2018-01-31,TRUE
012123,2019-01-31,TRUE
012123,2020-01-31,TRUE
012124,1997-11-30,TRUE
012124,1998-11-30,TRUE
012124,1999-11-30,TRUE
012124,2000-11-30,TRUE
012124,2001-11-30,TRUE
012124,2002-11-30,TRUE
012124,2003-11-30,TRUE
012124,2004-11-30,TRUE
012124,2005-11-30,TRUE
012124,2006-11-30,TRUE
012124,2007-11-30,TRUE
012124,2010-12-31,TRUE
012124,2011-12-31,TRUE
012124,2012-12-31,TRUE
012124,2013-12-31,TRUE
012124,2014-12-31,TRUE
012124,2015-12-31,TRUE
012124,2016-12-31,TRUE
012124,2017-12-31,TRUE
012124,2018-12-31,TRUE
012124,2019-12-31,TRUE
012125,2003-12-31,TRUE
012126,1998-12-31,TRUE
012126,1999-12-31,TRUE
012126,2000-12-31,TRUE
012126,2001-12-31,TRUE
012126,2002-12-31,TRUE
012126,2003-12-31,TRUE
012129,1987-12-31,TRUE
012129,1988-12-31,TRUE
012129,1989-12-31,TRUE
012129,1990-12-31,TRUE
012129,1991-12-31,TRUE
012129,1992-12-31,TRUE
012129,1993-12-31,TRUE
012129,1994-12-31,TRUE
012129,1995-12-31,TRUE
012129,1996-12-31,TRUE
012138,2002-12-31,TRUE
012138,2003-12-31,TRUE
012138,2004-12-31,TRUE
012138,2005-12-31,TRUE
012138,2006-12-31,TRUE
012138,2007-12-31,TRUE
012138,2008-12-31,TRUE
012138,2009-12-31,TRUE
012138,2010-12-31,TRUE
012138,2011-12-31,TRUE
012138,2012-12-31,TRUE
012138,2013-12-31,TRUE
012138,2014-12-31,TRUE
012138,2015-12-31,TRUE
012138,2016-12-31,TRUE
012138,2017-12-31,TRUE
012138,2018-12-31,TRUE
012138,2019-12-31,TRUE
012140,2007-12-31,TRUE
012140,2008-12-31,TRUE
012140,2009-12-31,TRUE
012140,2010-12-31,TRUE
012140,2011-12-31,TRUE
012140,2012-12-31,TRUE
012140,2013-12-31,TRUE
012140,2014-12-31,TRUE
012140,2015-12-31,TRUE
012140,2016-12-31,TRUE
012140,2017-12-31,TRUE
012140,2018-12-31,TRUE
012140,2019-12-31,TRUE
012141,1987-06-30,TRUE
012141,1988-06-30,TRUE
012141,1989-06-30,TRUE
012141,1990-06-30,TRUE
012141,1991-06-30,TRUE
012141,1992-06-30,TRUE
012141,1993-06-30,TRUE
012141,1994-06-30,TRUE
012141,1995-06-30,TRUE
012141,1996-06-30,TRUE
012141,1997-06-30,TRUE
012141,1998-06-30,TRUE
012141,1999-06-30,TRUE
012141,2000-06-30,TRUE
012141,2001-06-30,TRUE
012141,2002-06-30,TRUE
012141,2003-06-30,TRUE
012141,2004-06-30,TRUE
012141,2005-06-30,TRUE
012141,2006-06-30,TRUE
012141,2007-06-30,TRUE
012141,2008-06-30,TRUE
012141,2009-06-30,TRUE
012141,2010-06-30,TRUE
012141,2011-06-30,TRUE
012141,2012-06-30,TRUE
012141,2013-06-30,TRUE
012141,2014-06-30,TRUE
012141,2015-06-30,TRUE
012141,2016-06-30,TRUE
012141,2017-06-30,TRUE
012141,2018-06-30,TRUE
012141,2019-06-30,TRUE
012141,2020-06-30,TRUE
012142,1989-05-31,TRUE
012142,1990-05-31,TRUE
012142,1991-05-31,TRUE
012142,1992-05-31,TRUE
012142,1993-05-31,TRUE
012142,1994-05-31,TRUE
012142,1995-05-31,TRUE
012142,1996-05-31,TRUE
012142,1997-05-31,TRUE
012142,1998-05-31,TRUE
012142,1999-05-31,TRUE
012142,2000-05-31,TRUE
012142,2001-05-31,TRUE
012142,2002-05-31,TRUE
012142,2003-05-31,TRUE
012142,2004-05-31,TRUE
012142,2005-05-31,TRUE
012142,2006-05-31,TRUE
012142,2007-05-31,TRUE
012142,2008-05-31,TRUE
012142,2009-05-31,TRUE
012142,2010-05-31,TRUE
012142,2011-05-31,TRUE
012142,2012-05-31,TRUE
012142,2013-05-31,TRUE
012142,2014-05-31,TRUE
012142,2015-05-31,TRUE
012142,2016-05-31,TRUE
012142,2017-05-31,TRUE
012142,2018-05-31,TRUE
012142,2019-05-31,TRUE
012142,2020-05-31,TRUE
012144,1987-12-31,TRUE
012144,1988-12-31,TRUE
012144,1989-12-31,TRUE
012144,1990-12-31,TRUE
012144,1991-12-31,TRUE
012144,1992-12-31,TRUE
012144,1993-12-31,TRUE
012144,1994-12-31,TRUE
012144,1995-12-31,TRUE
012144,1996-12-31,TRUE
012144,1997-12-31,TRUE
012144,1998-12-31,TRUE
012144,1999-12-31,TRUE
012144,2000-12-31,TRUE
012144,2001-12-31,TRUE
012144,2002-12-31,TRUE
012144,2003-12-31,TRUE
012145,1989-12-31,TRUE
012145,1990-12-31,TRUE
012145,1991-12-31,TRUE
012151,2015-06-30,TRUE
012151,2016-06-30,TRUE
012151,2017-06-30,TRUE
012151,2018-06-30,TRUE
012151,2019-06-30,TRUE
012151,2020-06-30,TRUE
012156,1990-09-30,TRUE
012156,1991-09-30,TRUE
012160,1990-10-31,TRUE
012160,1991-10-31,TRUE
012160,1992-10-31,TRUE
012160,1993-10-31,TRUE
012160,1994-10-31,TRUE
012168,1987-12-31,TRUE
012168,1988-12-31,TRUE
012168,1989-12-31,TRUE
012168,1991-12-31,TRUE
012168,1992-12-31,TRUE
012168,1993-12-31,TRUE
012169,1987-12-31,TRUE
012169,1988-12-31,TRUE
012169,1989-12-31,TRUE
012169,1990-12-31,TRUE
012169,1991-12-31,TRUE
012169,1992-12-31,TRUE
012169,1993-12-31,TRUE
012169,1994-12-31,TRUE
012169,1995-12-31,TRUE
012169,1996-12-31,TRUE
012169,1997-12-31,TRUE
012169,1998-12-31,TRUE
012169,1999-12-31,TRUE
012171,1989-01-31,TRUE
012171,1990-01-31,TRUE
012171,1991-01-31,TRUE
012171,1992-01-31,TRUE
012171,1993-01-31,TRUE
012171,1994-01-31,TRUE
012171,1995-01-31,TRUE
012171,1996-01-31,TRUE
012171,1997-01-31,TRUE
012171,1998-01-31,TRUE
012171,1999-01-31,TRUE
012171,2000-01-31,TRUE
012171,2001-01-31,TRUE
012171,2002-01-31,TRUE
012171,2003-01-31,TRUE
012171,2004-01-31,TRUE
012171,2005-01-31,TRUE
012171,2006-01-31,TRUE
012171,2007-01-31,TRUE
012171,2008-01-31,TRUE
012171,2009-01-31,TRUE
012171,2010-01-31,TRUE
012171,2011-01-31,TRUE
012171,2012-01-31,TRUE
012171,2013-01-31,TRUE
012171,2014-01-31,TRUE
012171,2015-01-31,TRUE
012171,2016-01-31,TRUE
012171,2017-01-31,TRUE
012171,2018-01-31,TRUE
012171,2019-01-31,TRUE
012174,1987-12-31,TRUE
012174,1988-12-31,TRUE
012174,1989-12-31,TRUE
012174,1990-12-31,TRUE
012174,1991-12-31,TRUE
012174,1992-12-31,TRUE
012180,2000-09-30,TRUE
012180,2001-09-30,TRUE
012180,2002-09-30,TRUE
012180,2005-12-31,TRUE
012180,2006-12-31,TRUE
012180,2007-12-31,TRUE
012181,1989-03-31,TRUE
012181,1990-03-31,TRUE
012181,1991-03-31,TRUE
012181,1992-03-31,TRUE
012181,1993-03-31,TRUE
012181,1994-03-31,TRUE
012181,1995-03-31,TRUE
012181,1996-03-31,TRUE
012181,2003-03-31,TRUE
012181,2004-03-31,TRUE
012181,2005-03-31,TRUE
012181,2006-03-31,TRUE
012181,2007-03-31,TRUE
012181,2008-03-31,TRUE
012181,2009-03-31,TRUE
012181,2013-12-31,TRUE
012181,2014-12-31,TRUE
012181,2015-12-31,TRUE
012181,2016-12-31,TRUE
012181,2017-12-31,TRUE
012181,2018-12-31,TRUE
012181,2019-12-31,TRUE
012189,1990-12-31,TRUE
012189,1991-12-31,TRUE
012189,1992-12-31,TRUE
012189,1993-12-31,TRUE
012189,1994-12-31,TRUE
012189,1995-12-31,TRUE
012189,1996-12-31,TRUE
012189,1997-12-31,TRUE
012189,1998-12-31,TRUE
012189,1999-12-31,TRUE
012189,2000-12-31,TRUE
012189,2001-12-31,TRUE
012189,2002-12-31,TRUE
012189,2003-12-31,TRUE
012189,2004-12-31,TRUE
012189,2006-12-31,TRUE
012189,2007-12-31,TRUE
012189,2010-12-31,TRUE
012195,1989-12-31,TRUE
012201,1988-03-31,TRUE
012201,1989-03-31,TRUE
012201,1990-03-31,TRUE
012201,1991-03-31,TRUE
012201,1992-03-31,TRUE
012201,1993-03-31,TRUE
012201,1994-03-31,TRUE
012201,1995-03-31,TRUE
012201,1996-03-31,TRUE
012204,1988-04-30,TRUE
012204,1989-04-30,TRUE
012204,1990-04-30,TRUE
012204,1991-04-30,TRUE
012206,1999-12-31,TRUE
012206,2000-12-31,TRUE
012206,2013-12-31,TRUE
012210,1990-05-31,TRUE
012210,1991-05-31,TRUE
012210,1992-05-31,TRUE
012210,1993-05-31,TRUE
012210,1994-05-31,TRUE
012212,1987-12-31,TRUE
012212,1988-12-31,TRUE
012212,1989-12-31,TRUE
012212,1990-12-31,TRUE
012212,1991-12-31,TRUE
012212,1992-12-31,TRUE
012212,1994-12-31,TRUE
012212,1995-12-31,TRUE
012212,1996-12-31,TRUE
012212,1997-12-31,TRUE
012212,1998-12-31,TRUE
012212,1999-12-31,TRUE
012212,2000-12-31,TRUE
012212,2001-12-31,TRUE
012212,2002-12-31,TRUE
012212,2003-12-31,TRUE
012212,2004-12-31,TRUE
012212,2005-12-31,TRUE
012212,2006-12-31,TRUE
012212,2007-12-31,TRUE
012212,2008-12-31,TRUE
012212,2009-12-31,TRUE
012213,1989-06-30,TRUE
012213,1990-06-30,TRUE
012213,1991-06-30,TRUE
012214,1990-06-30,TRUE
012214,1991-06-30,TRUE
012214,1995-06-30,TRUE
012214,1996-06-30,TRUE
012214,1997-06-30,TRUE
012214,1998-06-30,TRUE
012214,1999-06-30,TRUE
012215,1987-12-31,TRUE
012215,1988-12-31,TRUE
012215,1989-12-31,TRUE
012215,1990-12-31,TRUE
012215,1991-12-31,TRUE
012215,1992-12-31,TRUE
012215,1993-12-31,TRUE
012215,1994-12-31,TRUE
012215,1995-12-31,TRUE
012215,1996-12-31,TRUE
012215,1997-12-31,TRUE
012215,1998-12-31,TRUE
012215,1999-12-31,TRUE
012215,2000-12-31,TRUE
012215,2001-12-31,TRUE
012215,2002-12-31,TRUE
012215,2003-12-31,TRUE
012215,2004-12-31,TRUE
012215,2005-12-31,TRUE
012215,2006-12-31,TRUE
012215,2007-12-31,TRUE
012215,2008-12-31,TRUE
012215,2009-12-31,TRUE
012215,2010-12-31,TRUE
012215,2011-12-31,TRUE
012215,2012-12-31,TRUE
012215,2013-12-31,TRUE
012215,2014-12-31,TRUE
012215,2015-12-31,TRUE
012215,2016-12-31,TRUE
012215,2017-12-31,TRUE
012215,2018-12-31,TRUE
012216,1987-06-30,TRUE
012216,1988-06-30,TRUE
012216,1989-06-30,TRUE
012216,1990-06-30,TRUE
012216,1991-06-30,TRUE
012216,1992-06-30,TRUE
012216,1993-06-30,TRUE
012216,1994-06-30,TRUE
012216,1995-06-30,TRUE
012216,1996-06-30,TRUE
012216,1997-06-30,TRUE
012216,1998-06-30,TRUE
012216,1999-06-30,TRUE
012216,2000-06-30,TRUE
012216,2001-06-30,TRUE
012216,2002-06-30,TRUE
012216,2003-06-30,TRUE
012216,2004-06-30,TRUE
012216,2005-06-30,TRUE
012216,2006-06-30,TRUE
012216,2007-06-30,TRUE
012216,2008-06-30,TRUE
012216,2009-06-30,TRUE
012216,2010-06-30,TRUE
012216,2011-06-30,TRUE
012216,2012-06-30,TRUE
012216,2013-06-30,TRUE
012216,2014-06-30,TRUE
012216,2015-06-30,TRUE
012222,1998-12-31,TRUE
012222,1999-12-31,TRUE
012222,2001-12-31,TRUE
012222,2002-12-31,TRUE
012222,2003-12-31,TRUE
012222,2004-12-31,TRUE
012226,1991-10-31,TRUE
012226,1995-10-31,TRUE
012226,1996-10-31,TRUE
012226,1997-10-31,TRUE
012231,1988-11-30,TRUE
012231,1989-11-30,TRUE
012231,1990-11-30,TRUE
012232,1992-06-30,TRUE
012232,1993-06-30,TRUE
012232,1994-06-30,TRUE
012232,1995-06-30,TRUE
012233,1996-12-31,TRUE
012233,1997-12-31,TRUE
012233,1998-12-31,TRUE
012233,1999-12-31,TRUE
012233,2000-12-31,TRUE
012233,2001-12-31,TRUE
012233,2002-12-31,TRUE
012233,2003-12-31,TRUE
012233,2004-12-31,TRUE
012233,2005-12-31,TRUE
012233,2006-12-31,TRUE
012233,2007-12-31,TRUE
012233,2008-12-31,TRUE
012233,2009-12-31,TRUE
012234,1989-01-31,TRUE
012234,1990-01-31,TRUE
012234,1991-01-31,TRUE
012234,1992-01-31,TRUE
012234,1993-01-31,TRUE
012234,1994-01-31,TRUE
012234,1995-01-31,TRUE
012234,1996-01-31,TRUE
012234,1997-01-31,TRUE
012234,1998-01-31,TRUE
012234,2004-01-31,TRUE
012234,2005-01-31,TRUE
012234,2006-01-31,TRUE
012234,2007-01-31,TRUE
012234,2008-01-31,TRUE
012234,2009-01-31,TRUE
012234,2010-01-31,TRUE
012234,2011-01-31,TRUE
012234,2012-01-31,TRUE
012234,2013-01-31,TRUE
012234,2014-01-31,TRUE
012234,2015-01-31,TRUE
012234,2016-01-31,TRUE
012234,2017-01-31,TRUE
012236,2004-03-31,TRUE
012236,2005-03-31,TRUE
012236,2006-03-31,TRUE
012236,2007-03-31,TRUE
012236,2008-03-31,TRUE
012236,2009-03-31,TRUE
012236,2010-03-31,TRUE
012236,2011-03-31,TRUE
012236,2012-03-31,TRUE
012236,2013-03-31,TRUE
012238,1988-03-31,TRUE
012238,1989-03-31,TRUE
012238,1990-03-31,TRUE
012238,1991-03-31,TRUE
012238,1992-03-31,TRUE
012238,1993-03-31,TRUE
012238,1994-03-31,TRUE
012238,1995-03-31,TRUE
012238,1996-03-31,TRUE
012238,1997-03-31,TRUE
012238,1998-03-31,TRUE
012238,1999-03-31,TRUE
012239,1988-02-29,TRUE
012239,1991-12-31,TRUE
012239,1992-12-31,TRUE
012239,1993-12-31,TRUE
012239,1994-12-31,TRUE
012239,1995-12-31,TRUE
012239,1996-12-31,TRUE
012239,1997-12-31,TRUE
012244,1990-09-30,TRUE
012244,1991-09-30,TRUE
012244,1992-09-30,TRUE
012244,1993-09-30,TRUE
012244,1994-09-30,TRUE
012250,2008-12-31,TRUE
012250,2009-12-31,TRUE
012250,2010-12-31,TRUE
012250,2011-12-31,TRUE
012250,2012-12-31,TRUE
012250,2013-12-31,TRUE
012250,2014-12-31,TRUE
012250,2015-12-31,TRUE
012250,2016-12-31,TRUE
012250,2017-12-31,TRUE
012250,2018-12-31,TRUE
012252,2017-12-31,TRUE
012252,2018-12-31,TRUE
012252,2019-12-31,TRUE
012253,1997-12-31,TRUE
012253,1998-12-31,TRUE
012254,1991-03-31,TRUE
012254,1992-03-31,TRUE
012255,1989-12-31,TRUE
012255,1990-12-31,TRUE
012261,1987-12-31,TRUE
012261,1988-12-31,TRUE
012261,1989-12-31,TRUE
012261,1990-12-31,TRUE
012261,1991-12-31,TRUE
012261,1992-12-31,TRUE
012261,1993-12-31,TRUE
012261,1994-12-31,TRUE
012261,1995-12-31,TRUE
012262,1988-12-31,TRUE
012262,1989-12-31,TRUE
012262,1990-12-31,TRUE
012262,1993-12-31,TRUE
012262,1994-12-31,TRUE
012262,1995-12-31,TRUE
012262,1996-12-31,TRUE
012262,1997-12-31,TRUE
012262,1998-12-31,TRUE
012262,1999-12-31,TRUE
012262,2000-12-31,TRUE
012262,2001-12-31,TRUE
012262,2002-12-31,TRUE
012262,2003-12-31,TRUE
012262,2004-12-31,TRUE
012262,2005-12-31,TRUE
012262,2006-12-31,TRUE
012262,2007-12-31,TRUE
012262,2008-12-31,TRUE
012262,2009-12-31,TRUE
012262,2010-12-31,TRUE
012262,2011-12-31,TRUE
012262,2012-12-31,TRUE
012262,2013-12-31,TRUE
012262,2014-12-31,TRUE
012262,2015-12-31,TRUE
012262,2016-12-31,TRUE
012262,2017-12-31,TRUE
012262,2018-12-31,TRUE
012262,2019-12-31,TRUE
012263,1996-12-31,TRUE
012266,1988-02-29,TRUE
012266,1989-02-28,TRUE
012266,1990-02-28,TRUE
012266,1991-02-28,TRUE
012266,1992-02-29,TRUE
012266,1993-02-28,TRUE
012266,1995-12-31,TRUE
012266,1996-12-31,TRUE
012266,1997-12-31,TRUE
012266,1998-12-31,TRUE
012266,1999-12-31,TRUE
012266,2000-12-31,TRUE
012266,2001-12-31,TRUE
012266,2002-12-31,TRUE
012266,2003-12-31,TRUE
012266,2004-12-31,TRUE
012266,2005-12-31,TRUE
012266,2006-12-31,TRUE
012266,2007-12-31,TRUE
012266,2008-12-31,TRUE
012266,2009-12-31,TRUE
012266,2010-12-31,TRUE
012266,2011-12-31,TRUE
012266,2012-12-31,TRUE
012266,2013-12-31,TRUE
012266,2014-12-31,TRUE
012266,2015-12-31,TRUE
012266,2016-12-31,TRUE
012266,2017-12-31,TRUE
012266,2018-12-31,TRUE
012266,2019-12-31,TRUE
012267,1988-01-31,TRUE
012267,1989-01-31,TRUE
012267,1990-01-31,TRUE
012267,1991-01-31,TRUE
012270,1993-09-30,TRUE
012270,1994-09-30,TRUE
012270,1995-09-30,TRUE
012274,2003-12-31,TRUE
012274,2004-12-31,TRUE
012274,2005-12-31,TRUE
012274,2006-12-31,TRUE
012275,1987-11-30,TRUE
012275,1989-11-30,TRUE
012275,1990-11-30,TRUE
012275,1991-11-30,TRUE
012275,1992-11-30,TRUE
012275,1994-12-31,TRUE
012293,1992-12-31,TRUE
012293,1993-12-31,TRUE
012293,1994-12-31,TRUE
012294,2013-12-31,TRUE
012294,2014-12-31,TRUE
012294,2015-12-31,TRUE
012294,2016-12-31,TRUE
012294,2017-12-31,TRUE
012294,2018-12-31,TRUE
012294,2019-12-31,TRUE
012300,1991-04-30,TRUE
012300,1992-04-30,TRUE
012300,1993-04-30,TRUE
012300,1994-04-30,TRUE
012300,1995-04-30,TRUE
012300,1996-04-30,TRUE
012304,2020-09-30,TRUE
012307,1988-03-31,TRUE
012307,1989-03-31,TRUE
